ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year_Dt_Customer,Total_Days_Relationship,Is_Recency_gt_30,Total_Mnt,Total_Mnt_Per_Total_Days_Relationship,Pct_MntFruits,Pct_MntMeatProducts,Pct_MntFishProducts,Pct_MntSweetProducts,Pct_MntWines,Max_Mnt_Type,NumDealsPurchases_Per_Total_Days_Relationship,Total_Purchases,Total_Purchases_Per_Total_Days_Relationship,Pct_NumWebPurchases,Pct_NumCatalogPurchases,Pct_NumStorePurchases,Max_Purchase_Sales_Channel,Pct_NumDealsPurchase,Pct_MntGoldProds
4137,1948,Graduation,Together,70666.0,0,0,2013-12-06,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,3,11,0,2013,756,False,1046,1.3835978835978835,0.03824091778202677,0.3508604206500956,0.11376673040152964,0.11663479923518165,0.38049713193116635,MntWines,0.0013227513227513227,15,0.01984126984126984,0.4666666666666667,0.26666666666666666,0.26666666666666666,NumWebPurchases,0.06666666666666667,0.028680688336520075
8082,1971,Graduation,Married,25721.0,1,0,2013-05-21,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,3,11,1,2013,955,True,19,0.019895287958115182,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.05263157894736842,MntMeatProducts,0.0010471204188481676,4,0.004188481675392671,0.25,0.25,0.5,NumStorePurchases,0.25,0.7894736842105263
1386,1967,Graduation,Together,32474.0,1,1,2014-05-11,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2014,600,False,11,0.018333333333333333,0.0,0.09090909090909091,0.0,0.0,0.9090909090909091,MntWines,0.0016666666666666668,3,0.005,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.0
9369,1979,2n Cycle,Single,88194.0,0,1,2014-03-19,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,3,11,1,2014,653,False,1236,1.892802450229709,0.011326860841423949,0.25,0.16262135922330098,0.019417475728155338,0.5566343042071198,MntWines,0.0015313935681470138,31,0.04747320061255743,0.3548387096774194,0.3225806451612903,0.3225806451612903,NumWebPurchases,0.03225806451612903,0.030744336569579287
4477,1958,Graduation,Together,69096.0,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,3,11,0,2013,826,False,544,0.6585956416464891,0.0900735294117647,0.2922794117647059,0.012867647058823529,0.15073529411764705,0.4540441176470588,MntWines,0.0012106537530266344,17,0.020581113801452784,0.29411764705882354,0.11764705882352941,0.5882352941176471,NumStorePurchases,0.058823529411764705,0.20036764705882354
1357,1970,Graduation,Together,74854.0,1,2,2013-04-08,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,3,11,0,2013,998,True,1489,1.4919839679358717,0.039623908663532575,0.3270651443922095,0.03895231699126931,0.019476158495634655,0.5748824714573539,MntWines,0.0070140280561122245,12,0.012024048096192385,0.16666666666666666,0.4166666666666667,0.4166666666666667,NumCatalogPurchases,0.5833333333333334,0.049026192075218265
1402,1954,Master,Married,66991.0,0,0,2012-09-11,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,3,11,0,2012,1207,False,1241,1.028169014084507,0.029008863819500404,0.370668815471394,0.1522965350523771,0.048348106365834004,0.3996776792908944,MntWines,0.0024855012427506215,18,0.014913007456503728,0.2222222222222222,0.4444444444444444,0.3333333333333333,NumCatalogPurchases,0.16666666666666666,0.009669621273166801
10629,1973,2n Cycle,Married,,1,0,2012-09-14,25,25,3,43,17,4,17,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2012,1204,False,92,0.07641196013289037,0.03260869565217391,0.4673913043478261,0.18478260869565216,0.043478260869565216,0.2717391304347826,MntMeatProducts,0.0024916943521594683,6,0.0049833887043189366,0.5,0.0,0.5,NumWebPurchases,0.5,0.18478260869565216
6312,1959,Graduation,Married,65031.0,0,1,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,3,11,0,2013,1020,False,777,0.7617647058823529,0.1377091377091377,0.3745173745173745,0.10810810810810811,0.047619047619047616,0.33204633204633205,MntMeatProducts,0.00392156862745098,26,0.025490196078431372,0.38461538461538464,0.11538461538461539,0.5,NumStorePurchases,0.15384615384615385,0.11068211068211069
8132,1975,PhD,Married,60631.0,1,1,2013-04-05,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,3,11,0,2013,1001,True,642,0.6413586413586414,0.009345794392523364,0.10124610591900311,0.0,0.009345794392523364,0.8800623052959502,MntWines,0.004995004995004995,19,0.01898101898101898,0.47368421052631576,0.10526315789473684,0.42105263157894735,NumWebPurchases,0.2631578947368421,0.029595015576323987
1050,1952,Graduation,Married,28332.0,0,0,2014-04-30,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,3,11,0,2014,611,True,56,0.09165302782324058,0.17857142857142858,0.23214285714285715,0.07142857142857142,0.26785714285714285,0.25,MntSweetProducts,0.0016366612111292963,7,0.011456628477905073,0.2857142857142857,0.14285714285714285,0.5714285714285714,NumStorePurchases,0.14285714285714285,0.16071428571428573
5846,1977,Graduation,Divorced,40246.0,1,0,2012-12-19,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2012,1108,True,12,0.010830324909747292,0.08333333333333333,0.5,0.16666666666666666,0.08333333333333333,0.16666666666666666,MntMeatProducts,0.0009025270758122744,3,0.002707581227436823,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.08333333333333333
1859,1972,Master,Married,75251.0,0,0,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,3,11,1,2012,1222,True,1872,1.5319148936170213,0.05929487179487179,0.49412393162393164,0.05181623931623932,0.009615384615384616,0.38514957264957267,MntMeatProducts,0.0008183306055646482,18,0.014729950900163666,0.3888888888888889,0.3333333333333333,0.2777777777777778,NumWebPurchases,0.05555555555555555,0.009615384615384616
7503,1976,Graduation,Single,75825.0,0,0,2012-10-12,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,3,11,1,2012,1176,True,2158,1.8350340136054422,0.04865616311399444,0.36098239110287306,0.06348470806302131,0.04865616311399444,0.4782205746061168,MntWines,0.0,22,0.01870748299319728,0.22727272727272727,0.36363636363636365,0.4090909090909091,NumStorePurchases,0.0,0.023632993512511583
10401,1976,2n Cycle,Together,26326.0,0,0,2013-09-04,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,3,11,0,2013,849,False,9,0.01060070671378092,0.0,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,MntMeatProducts,0.001177856301531213,3,0.0035335689045936395,0.0,0.0,1.0,NumStorePurchases,0.3333333333333333,1.0
1618,1965,Graduation,Together,56046.0,0,0,2013-01-02,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0,3,11,1,2013,1094,False,641,0.5859232175502742,0.0,0.0998439937597504,0.0,0.0,0.9001560062402496,MntWines,0.0018281535648994515,19,0.01736745886654479,0.5263157894736842,0.05263157894736842,0.42105263157894735,NumWebPurchases,0.10526315789473684,0.07956318252730109
3332,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,2012,1220,True,148,0.12131147540983607,0.02702702702702703,0.4594594594594595,0.0472972972972973,0.033783783783783786,0.43243243243243246,MntMeatProducts,0.003278688524590164,8,0.006557377049180328,0.375,0.125,0.5,NumStorePurchases,0.5,0.11486486486486487
2261,1969,Graduation,Married,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,922,False,12,0.013015184381778741,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.0,0.3333333333333333,MntMeatProducts,0.0010845986984815619,3,0.0032537960954446853,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.3333333333333333
5346,1973,2n Cycle,Married,23559.0,1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,3,11,0,2013,912,True,56,0.06140350877192982,0.08928571428571429,0.3392857142857143,0.125,0.0,0.44642857142857145,MntWines,0.003289473684210526,6,0.006578947368421052,0.5,0.0,0.5,NumWebPurchases,0.5,0.4107142857142857
4119,1963,Master,Together,38620.0,0,0,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,3,11,0,2013,965,True,229,0.23730569948186528,0.07423580786026202,0.19213973799126638,0.14847161572052403,0.09606986899563319,0.4890829694323144,MntWines,0.0010362694300518134,10,0.010362694300518135,0.2,0.5,0.3,NumCatalogPurchases,0.1,0.388646288209607
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,2014,675,False,702,1.04,0.03276353276353276,0.603988603988604,0.038461538461538464,0.09259259259259259,0.23219373219373218,MntMeatProducts,0.0014814814814814814,26,0.03851851851851852,0.11538461538461539,0.38461538461538464,0.5,NumStorePurchases,0.038461538461538464,0.10826210826210826
5268,1960,Graduation,Married,29440.0,1,1,2013-08-11,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,3,11,0,2013,873,True,53,0.06071019473081329,0.1509433962264151,0.2641509433962264,0.18867924528301888,0.07547169811320754,0.32075471698113206,MntWines,0.002290950744558992,5,0.0057273768613974796,0.2,0.0,0.8,NumStorePurchases,0.4,0.05660377358490566
273,1970,Master,Married,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,3,11,0,2013,899,True,146,0.16240266963292546,0.0,0.1095890410958904,0.0,0.0,0.8904109589041096,MntWines,0.0055617352614015575,8,0.008898776418242492,0.375,0.125,0.5,NumStorePurchases,0.625,0.03424657534246575
4452,1957,Graduation,Single,50388.0,0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,3,11,1,2014,583,False,338,0.5797598627787307,0.01775147928994083,0.10946745562130178,0.0,0.008875739644970414,0.863905325443787,MntWines,0.00686106346483705,13,0.022298456260720412,0.46153846153846156,0.07692307692307693,0.46153846153846156,NumWebPurchases,0.3076923076923077,0.10059171597633136
8504,1973,Graduation,Married,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,2014,599,True,1221,2.038397328881469,0.04914004914004914,0.4651924651924652,0.09009009009009009,0.10892710892710893,0.28665028665028663,MntMeatProducts,0.001669449081803005,18,0.03005008347245409,0.2777777777777778,0.3333333333333333,0.3888888888888889,NumStorePurchases,0.05555555555555555,0.11875511875511875
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,2014,710,True,187,0.2633802816901408,0.0481283422459893,0.20855614973262032,0.0213903743315508,0.0,0.7219251336898396,MntWines,0.0014084507042253522,9,0.01267605633802817,0.2222222222222222,0.2222222222222222,0.5555555555555556,NumStorePurchases,0.1111111111111111,0.0374331550802139
8996,1957,PhD,Married,,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,3,11,0,2012,1138,False,550,0.4833040421792619,0.07636363636363637,0.3490909090909091,0.0890909090909091,0.06727272727272728,0.41818181818181815,MntWines,0.01054481546572935,17,0.014938488576449912,0.4117647058823529,0.11764705882352941,0.47058823529411764,NumStorePurchases,0.7058823529411765,0.09636363636363636
9235,1957,Graduation,Single,,1,1,2014-05-27,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2014,584,True,17,0.02910958904109589,0.0,0.47058823529411764,0.11764705882352941,0.0,0.4117647058823529,MntMeatProducts,0.0017123287671232876,3,0.005136986301369863,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.058823529411764705
5798,1973,Master,Together,,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,3,11,0,2013,769,True,967,1.257477243172952,0.038262668045501554,0.37125129265770423,0.10134436401240951,0.028955532574974147,0.46018614270941055,MntWines,0.0013003901170351106,14,0.018205461638491547,0.14285714285714285,0.2857142857142857,0.5714285714285714,NumStorePurchases,0.07142857142857142,0.01861427094105481
11178,1972,Master,Single,42394.0,1,0,2014-03-23,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,649,True,28,0.04314329738058552,0.07142857142857142,0.35714285714285715,0.0,0.03571428571428571,0.5357142857142857,MntWines,0.0015408320493066256,4,0.0061633281972265025,0.25,0.0,0.75,NumStorePurchases,0.25,0.14285714285714285
2230,1970,PhD,Married,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,2014,587,True,43,0.07325383304940375,0.046511627906976744,0.32558139534883723,0.0,0.0,0.627906976744186,MntWines,0.005110732538330494,7,0.01192504258943782,0.42857142857142855,0.14285714285714285,0.42857142857142855,NumWebPurchases,0.42857142857142855,0.0
7516,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,589,False,36,0.06112054329371817,0.08333333333333333,0.3055555555555556,0.3333333333333333,0.1388888888888889,0.1388888888888889,MntFishProducts,0.001697792869269949,5,0.008488964346349746,0.4,0.0,0.6,NumStorePurchases,0.2,0.25
7247,1960,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,3,11,0,2012,1135,True,531,0.46784140969162996,0.0,0.04896421845574388,0.0,0.0,0.9510357815442562,MntWines,0.004405286343612335,17,0.014977973568281937,0.4117647058823529,0.23529411764705882,0.35294117647058826,NumWebPurchases,0.29411764705882354,0.14124293785310735
11100,1972,Graduation,Divorced,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,995,True,61,0.061306532663316586,0.03278688524590164,0.11475409836065574,0.0,0.01639344262295082,0.8360655737704918,MntWines,0.0020100502512562816,5,0.005025125628140704,0.4,0.0,0.6,NumStorePurchases,0.4,0.03278688524590164
4646,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,2013,761,True,755,0.9921156373193167,0.03443708609271523,0.5920529801324503,0.09933774834437085,0.0,0.27417218543046357,MntMeatProducts,0.001314060446780552,24,0.03153745072273324,0.20833333333333334,0.2916666666666667,0.5,NumStorePurchases,0.041666666666666664,0.295364238410596
3037,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,2013,925,True,399,0.43135135135135133,0.11528822055137844,0.23057644110275688,0.16290726817042606,0.15288220551378445,0.3383458646616541,MntWines,0.002162162162162162,14,0.015135135135135135,0.35714285714285715,0.14285714285714285,0.5,NumStorePurchases,0.14285714285714285,0.02756892230576441
1473,1960,2n Cycle,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,892,False,62,0.06950672645739911,0.016129032258064516,0.08064516129032258,0.03225806451612903,0.016129032258064516,0.8548387096774194,MntWines,0.002242152466367713,5,0.005605381165919282,0.4,0.0,0.6,NumStorePurchases,0.4,0.16129032258064516
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,642,True,50,0.0778816199376947,0.02,0.12,0.04,0.0,0.82,MntWines,0.003115264797507788,5,0.00778816199376947,0.4,0.0,0.6,NumStorePurchases,0.4,0.1
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,2013,986,True,1058,1.0730223123732252,0.16257088846880907,0.17296786389413987,0.17485822306238186,0.12476370510396975,0.3648393194706994,MntWines,0.002028397565922921,25,0.02535496957403651,0.36,0.2,0.44,NumStorePurchases,0.08,0.10491493383742911
9370,1945,PhD,Married,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,2013,959,True,1039,1.0834202294056308,0.07795957651588066,0.26564003849855633,0.07699711260827719,0.03849855630413859,0.5409047160731473,MntWines,0.0010427528675703858,15,0.01564129301355579,0.4,0.2,0.4,NumWebPurchases,0.06666666666666667,0.07795957651588066
8908,1959,Graduation,Married,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,2014,603,True,1059,1.756218905472637,0.07176581680830972,0.6515580736543909,0.047214353163361665,0.024551463644948063,0.2049102927289896,MntMeatProducts,0.001658374792703151,19,0.03150912106135987,0.15789473684210525,0.5789473684210527,0.2631578947368421,NumCatalogPurchases,0.05263157894736842,0.03588290840415486
8373,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,752,True,20,0.026595744680851064,0.15,0.3,0.5,0.0,0.05,MntFishProducts,0.0013297872340425532,4,0.005319148936170213,0.25,0.0,0.75,NumStorePurchases,0.25,0.45
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,2013,829,False,180,0.21712907117008443,0.005555555555555556,0.17777777777777778,0.011111111111111112,0.005555555555555556,0.8,MntWines,0.0048250904704463205,9,0.010856453558504222,0.4444444444444444,0.1111111111111111,0.4444444444444444,NumWebPurchases,0.4444444444444444,0.03888888888888889
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,2013,1063,True,845,0.7949200376293509,0.12544378698224853,0.3207100591715976,0.08875739644970414,0.11597633136094675,0.34911242603550297,MntWines,0.0037629350893697085,22,0.020696142991533398,0.2727272727272727,0.18181818181818182,0.5454545454545454,NumStorePurchases,0.18181818181818182,0.07692307692307693
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,2012,1108,False,118,0.10649819494584838,0.025423728813559324,0.2627118644067797,0.03389830508474576,0.03389830508474576,0.6440677966101694,MntWines,0.0018050541516245488,7,0.00631768953068592,0.42857142857142855,0.14285714285714285,0.42857142857142855,NumWebPurchases,0.2857142857142857,0.2288135593220339
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,2012,1120,False,807,0.7205357142857143,0.24039653035935563,0.13135068153655513,0.03841387856257745,0.027261462205700124,0.5625774473358116,MntWines,0.0008928571428571428,13,0.011607142857142858,0.38461538461538464,0.3076923076923077,0.3076923076923077,NumWebPurchases,0.07692307692307693,0.05328376703841388
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,2013,790,True,890,1.1265822784810127,0.12921348314606743,0.32808988764044944,0.025842696629213482,0.03932584269662921,0.47752808988764045,MntWines,0.0012658227848101266,23,0.02911392405063291,0.2608695652173913,0.2608695652173913,0.4782608695652174,NumStorePurchases,0.043478260869565216,0.08876404494382023
7431,1991,PhD,Single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,2012,1147,True,1734,1.5117698343504795,0.00980392156862745,0.17935409457900808,0.0132641291810842,0.029411764705882353,0.7681660899653979,MntWines,0.0008718395815170009,16,0.013949433304272014,0.4375,0.25,0.3125,NumWebPurchases,0.0625,0.049596309111880045
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,2014,555,False,548,0.9873873873873874,0.0,0.03832116788321168,0.0,0.0,0.9616788321167883,MntWines,0.005405405405405406,17,0.03063063063063063,0.47058823529411764,0.058823529411764705,0.47058823529411764,NumWebPurchases,0.17647058823529413,0.10948905109489052
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,2013,1094,True,708,0.6471663619744058,0.062146892655367235,0.1765536723163842,0.04096045197740113,0.02824858757062147,0.692090395480226,MntWines,0.0009140767824497258,24,0.021937842778793418,0.25,0.2916666666666667,0.4583333333333333,NumStorePurchases,0.041666666666666664,0.031073446327683617
9215,1980,PhD,Married,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,2012,1115,False,479,0.4295964125560538,0.0,0.21085594989561587,0.0,0.0,0.7891440501043842,MntWines,0.004484304932735426,16,0.014349775784753363,0.375,0.25,0.375,NumWebPurchases,0.3125,0.15031315240083507
2286,1962,Graduation,Single,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2013,843,False,87,0.10320284697508897,0.011494252873563218,0.2413793103448276,0.0,0.011494252873563218,0.735632183908046,MntWines,0.002372479240806643,6,0.0071174377224199285,0.3333333333333333,0.16666666666666666,0.5,NumStorePurchases,0.3333333333333333,0.3103448275862069
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,2014,707,False,1691,2.391796322489392,0.058545239503252515,0.48018923713778827,0.0892962743938498,0.04849201655824956,0.3234772324068598,MntMeatProducts,0.0,15,0.021216407355021217,0.26666666666666666,0.4,0.3333333333333333,NumCatalogPurchases,0.0,0.019515079834417505
367,1978,2n Cycle,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,2013,1046,True,457,0.43690248565965584,0.19693654266958424,0.20568927789934355,0.26914660831509846,0.22538293216630198,0.10284463894967177,MntFishProducts,0.004780114722753346,15,0.014340344168260038,0.6,0.06666666666666667,0.3333333333333333,NumWebPurchases,0.3333333333333333,0.26258205689277897
5234,1967,2n Cycle,Together,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,2013,904,True,51,0.05641592920353982,0.09803921568627451,0.49019607843137253,0.0,0.17647058823529413,0.23529411764705882,MntMeatProducts,0.0022123893805309734,5,0.0055309734513274336,0.2,0.2,0.6,NumStorePurchases,0.4,0.5882352941176471
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2013,778,True,30,0.038560411311053984,0.2,0.23333333333333334,0.36666666666666664,0.16666666666666666,0.03333333333333333,MntFishProducts,0.002570694087403599,5,0.006426735218508998,0.4,0.0,0.6,NumStorePurchases,0.4,0.1
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,2013,925,True,612,0.6616216216216216,0.0784313725490196,0.2173202614379085,0.06372549019607843,0.11764705882352941,0.5228758169934641,MntWines,0.004324324324324324,18,0.01945945945945946,0.3333333333333333,0.1111111111111111,0.5555555555555556,NumStorePurchases,0.2222222222222222,0.0784313725490196
