ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Year_Dt_Customer,Total_Days_Relationship,Is_Recency_gt_30,Total_Mnt,Total_Mnt_Per_Total_Days_Relationship,Pct_MntFruits,Pct_MntMeatProducts,Pct_MntFishProducts,Pct_MntSweetProducts,Pct_MntWines,Max_Mnt_Type,NumDealsPurchases_Per_Total_Days_Relationship,Total_Purchases,Total_Purchases_Per_Total_Days_Relationship,Pct_NumWebPurchases,Pct_NumCatalogPurchases,Pct_NumStorePurchases,Max_Purchase_Sales_Channel,Pct_NumDealsPurchase,Pct_MntGoldProds,Frequency+Monetary,RFM_Quadrant,RFM_
7437,1988,Graduation,Single,27938.0,1,0,2014-04-28,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,3,11,0,2014,613,True,24,0.0391517128874388,0.0,0.3333333333333333,0.0833333333333333,0.0416666666666666,0.5416666666666666,MntWines,0.0016313213703099,5,0.0081566068515497,0.2,0.0,0.8,NumStorePurchases,0.2,0.2083333333333333,0.013500590650840898,Fidelizar,Fidelizar
8557,1982,Graduation,Single,,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2013,928,True,40,0.043103448275862,0.075,0.55,0.05,0.05,0.275,MntMeatProducts,0.0021551724137931,5,0.0053879310344827,0.4,0.0,0.6,NumStorePurchases,0.4,0.15,0.009578544061302588,Pouco potencial,Pouco potencial
8375,1968,PhD,Married,55954.0,0,1,2014-03-03,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,3,11,0,2014,669,True,475,0.7100149476831091,0.0,0.0589473684210526,0.0,0.0,0.9410526315789474,MntWines,0.0044843049327354,16,0.0239162929745889,0.5,0.125,0.375,NumWebPurchases,0.1875,0.0905263157894736,0.046273886610711724,Reconquistar,Pouco potencial
6853,1982,Master,Single,75777.0,0,0,2013-07-04,12,712,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,0,3,11,1,2013,911,False,1358,1.4906695938529089,0.0191458026509572,0.3961708394698085,0.0508100147275405,0.0095729013254786,0.524300441826215,MntWines,0.0010976948408342,20,0.0219538968166849,0.15,0.3,0.55,NumStorePurchases,0.05,0.0589101620029455,0.0432705252206939,Manter,Fidelizar
3076,1975,Graduation,Together,66653.0,1,1,2012-09-07,18,452,18,102,16,18,6,4,4,2,12,3,0,0,0,0,0,0,3,11,0,2012,1211,False,606,0.500412881915772,0.0297029702970297,0.1683168316831683,0.0264026402640264,0.0297029702970297,0.7458745874587459,MntWines,0.0033030553261767,18,0.0148637489677952,0.2222222222222222,0.1111111111111111,0.6666666666666666,NumStorePurchases,0.2222222222222222,0.0099009900990099,0.02886997395667914,Manter,Fidelizar
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,523,7,134,37,14,169,4,8,2,10,7,0,0,0,0,0,0,3,11,0,2013,1047,False,715,0.6829035339063992,0.0097902097902097,0.1874125874125874,0.0517482517482517,0.0195804195804195,0.7314685314685314,MntWines,0.0038204393505253,20,0.0191021967526265,0.4,0.1,0.5,NumStorePurchases,0.2,0.2363636363636363,0.037164818171776734,Manter,Fidelizar
6518,1951,PhD,Widow,67680.0,0,1,2013-06-11,8,546,0,48,0,6,6,1,7,3,8,5,0,0,0,0,0,0,3,11,0,2013,934,False,600,0.6423982869379015,0.0,0.08,0.0,0.01,0.91,MntWines,0.0010706638115631,18,0.019271948608137,0.3888888888888889,0.1666666666666666,0.4444444444444444,NumStorePurchases,0.0555555555555555,0.01,0.037421259433275726,Manter,Fidelizar
4137,1948,Graduation,Together,70666.0,0,0,2013-12-06,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,3,11,0,2013,756,False,1046,1.3835978835978835,0.0382409177820267,0.3508604206500956,0.1137667304015296,0.1166347992351816,0.3804971319311663,MntWines,0.0013227513227513,15,0.0198412698412698,0.4666666666666667,0.2666666666666666,0.2666666666666666,NumWebPurchases,0.0666666666666666,0.02868068833652,0.03912152357015686,Manter,Fidelizar
8082,1971,Graduation,Married,25721.0,1,0,2013-05-21,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,3,11,1,2013,955,True,19,0.0198952879581151,0.1578947368421052,0.3157894736842105,0.1578947368421052,0.3157894736842105,0.0526315789473684,MntMeatProducts,0.0010471204188481,4,0.0041884816753926,0.25,0.25,0.5,NumStorePurchases,0.25,0.7894736842105263,0.006920100159344311,Pouco potencial,Pouco potencial
1386,1967,Graduation,Together,32474.0,1,1,2014-05-11,0,10,0,1,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2014,600,False,11,0.0183333333333333,0.0,0.0909090909090909,0.0,0.0,0.9090909090909092,MntWines,0.0016666666666666,3,0.005,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.0,0.007857142857142854,Fidelizar,Fidelizar
9369,1979,2n Cycle,Single,88194.0,0,1,2014-03-19,19,688,14,309,201,24,38,1,11,10,10,5,1,0,0,1,0,0,3,11,1,2014,653,False,1236,1.892802450229709,0.0113268608414239,0.25,0.1626213592233009,0.0194174757281553,0.5566343042071198,MntWines,0.001531393568147,31,0.0474732006125574,0.3548387096774194,0.3225806451612903,0.3225806451612903,NumWebPurchases,0.032258064516129,0.0307443365695792,0.0926233243206329,Manter,Manter
4477,1958,Graduation,Together,69096.0,0,1,2013-09-27,4,247,49,159,7,82,109,1,5,2,10,4,0,0,0,0,0,0,3,11,0,2013,826,False,544,0.6585956416464891,0.0900735294117647,0.2922794117647059,0.0128676470588235,0.150735294117647,0.4540441176470588,MntWines,0.0012106537530266,17,0.0205811138014527,0.2941176470588235,0.1176470588235294,0.5882352941176471,NumStorePurchases,0.0588235294117647,0.2003676470588235,0.039914887372514335,Manter,Fidelizar
1357,1970,Graduation,Together,74854.0,1,2,2013-04-08,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,3,11,0,2013,998,True,1489,1.4919839679358715,0.0396239086635325,0.3270651443922095,0.0389523169912693,0.0194761584956346,0.5748824714573539,MntWines,0.0070140280561122,12,0.0120240480961923,0.1666666666666666,0.4166666666666667,0.4166666666666667,NumCatalogPurchases,0.5833333333333334,0.0490261920752182,0.02385583959391117,Pouco potencial,Pouco potencial
1402,1954,Master,Married,66991.0,0,0,2012-09-11,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,3,11,0,2012,1207,False,1241,1.028169014084507,0.0290088638195004,0.370668815471394,0.1522965350523771,0.048348106365834,0.3996776792908944,MntWines,0.0024855012427506,18,0.0149130074565037,0.2222222222222222,0.4444444444444444,0.3333333333333333,NumCatalogPurchases,0.1666666666666666,0.0096696212731668,0.029399590553647485,Manter,Fidelizar
10629,1973,2n Cycle,Married,,1,0,2012-09-14,25,25,3,43,17,4,17,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2012,1204,False,92,0.0764119601328903,0.0326086956521739,0.4673913043478261,0.1847826086956521,0.0434782608695652,0.2717391304347826,MntMeatProducts,0.0024916943521594,6,0.0049833887043189,0.5,0.0,0.5,NumWebPurchases,0.5,0.1847826086956521,0.009356566546884468,Fidelizar,Fidelizar
6312,1959,Graduation,Married,65031.0,0,1,2013-03-17,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,3,11,0,2013,1020,False,777,0.7617647058823529,0.1377091377091377,0.3745173745173745,0.1081081081081081,0.0476190476190476,0.332046332046332,MntMeatProducts,0.0039215686274509,26,0.0254901960784313,0.3846153846153846,0.1153846153846153,0.5,NumStorePurchases,0.1538461538461538,0.1106821106821106,0.049329719434473535,Manter,Manter
8132,1975,PhD,Married,60631.0,1,1,2013-04-05,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,0,0,0,3,11,0,2013,1001,True,642,0.6413586413586414,0.0093457943925233,0.1012461059190031,0.0,0.0093457943925233,0.8800623052959502,MntWines,0.0049950049950049,19,0.0189810189810189,0.4736842105263157,0.1052631578947368,0.4210526315789473,NumWebPurchases,0.2631578947368421,0.0295950155763239,0.03687084473771297,Reconquistar,Pouco potencial
1050,1952,Graduation,Married,28332.0,0,0,2014-04-30,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,3,11,0,2014,611,True,56,0.0916530278232405,0.1785714285714285,0.2321428571428571,0.0714285714285714,0.2678571428571428,0.25,MntSweetProducts,0.0016366612111292,7,0.011456628477905,0.2857142857142857,0.1428571428571428,0.5714285714285714,NumStorePurchases,0.1428571428571428,0.1607142857142857,0.02036733951627557,Pouco potencial,Pouco potencial
5846,1977,Graduation,Divorced,40246.0,1,0,2012-12-19,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2012,1108,True,12,0.0108303249097472,0.0833333333333333,0.5,0.1666666666666666,0.0833333333333333,0.1666666666666666,MntMeatProducts,0.0009025270758122,3,0.0027075812274368,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.0833333333333333,0.00433212996389888,Pouco potencial,Pouco potencial
1859,1972,Master,Married,75251.0,0,0,2012-08-27,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,0,3,11,1,2012,1222,True,1872,1.5319148936170213,0.0592948717948717,0.4941239316239316,0.0518162393162393,0.0096153846153846,0.3851495726495726,MntMeatProducts,0.0008183306055646,18,0.0147299509001636,0.3888888888888889,0.3333333333333333,0.2777777777777778,NumWebPurchases,0.0555555555555555,0.0096153846153846,0.02917933130699075,Manter,Fidelizar
7503,1976,Graduation,Single,75825.0,0,0,2012-10-12,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,3,11,1,2012,1176,True,2158,1.8350340136054424,0.0486561631139944,0.360982391102873,0.0634847080630213,0.0486561631139944,0.4782205746061168,MntWines,0.0,22,0.0187074829931972,0.2272727272727272,0.3636363636363636,0.4090909090909091,NumStorePurchases,0.0,0.0236329935125115,0.03703738376084363,Manter,Fidelizar
10401,1976,2n Cycle,Together,26326.0,0,0,2013-09-04,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,3,11,0,2013,849,False,9,0.0106007067137809,0.0,0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,MntMeatProducts,0.0011778563015312,3,0.0035335689045936,0.0,0.0,1.0,NumStorePurchases,0.3333333333333333,1.0,0.005300353356890413,Fidelizar,Fidelizar
1618,1965,Graduation,Together,56046.0,0,0,2013-01-02,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,0,3,11,1,2013,1094,False,641,0.5859232175502742,0.0,0.0998439937597504,0.0,0.0,0.9001560062402496,MntWines,0.0018281535648994,19,0.0173674588665447,0.5263157894736842,0.0526315789473684,0.4210526315789473,NumWebPurchases,0.1052631578947368,0.079563182527301,0.033734973131682285,Manter,Fidelizar
3332,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,2012,1220,True,148,0.121311475409836,0.027027027027027,0.4594594594594595,0.0472972972972973,0.0337837837837837,0.4324324324324324,MntMeatProducts,0.0032786885245901,8,0.0065573770491803,0.375,0.125,0.5,NumStorePurchases,0.5,0.1148648648648648,0.01244220260613698,Pouco potencial,Pouco potencial
2261,1969,Graduation,Married,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,922,False,12,0.0130151843817787,0.0833333333333333,0.4166666666666667,0.1666666666666666,0.0,0.3333333333333333,MntMeatProducts,0.0010845986984815,3,0.0032537960954446,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.3333333333333333,0.005206073752711384,Fidelizar,Fidelizar
5346,1973,2n Cycle,Married,23559.0,1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,3,11,0,2013,912,True,56,0.0614035087719298,0.0892857142857142,0.3392857142857143,0.125,0.0,0.4464285714285714,MntWines,0.0032894736842105,6,0.006578947368421,0.5,0.0,0.5,NumWebPurchases,0.5,0.4107142857142857,0.011884550084889556,Pouco potencial,Pouco potencial
4119,1963,Master,Together,38620.0,0,0,2013-05-11,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,3,11,0,2013,965,True,229,0.2373056994818652,0.074235807860262,0.1921397379912663,0.148471615720524,0.0960698689956331,0.4890829694323144,MntWines,0.0010362694300518,10,0.0103626943005181,0.2,0.5,0.3,NumCatalogPurchases,0.1,0.388646288209607,0.019858217529863144,Pouco potencial,Pouco potencial
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,0,2014,675,False,702,1.04,0.0327635327635327,0.603988603988604,0.0384615384615384,0.0925925925925925,0.2321937321937321,MntMeatProducts,0.0014814814814814,26,0.0385185185185185,0.1153846153846153,0.3846153846153846,0.5,NumStorePurchases,0.0384615384615384,0.1082621082621082,0.07428571428571426,Manter,Manter
5268,1960,Graduation,Married,29440.0,1,1,2013-08-11,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,3,11,0,2013,873,True,53,0.0607101947308132,0.1509433962264151,0.2641509433962264,0.1886792452830188,0.0754716981132075,0.320754716981132,MntWines,0.0022909507445589,5,0.0057273768613974,0.2,0.0,0.8,NumStorePurchases,0.4,0.0566037735849056,0.010467274953588363,Pouco potencial,Pouco potencial
273,1970,Master,Married,36138.0,1,1,2013-07-16,48,130,0,16,0,0,5,5,3,1,4,7,0,1,0,0,0,0,3,11,0,2013,899,True,146,0.1624026696329254,0.0,0.1095890410958904,0.0,0.0,0.8904109589041096,MntWines,0.0055617352614015,8,0.0088987764182424,0.375,0.125,0.5,NumStorePurchases,0.625,0.0342465753424657,0.016873004637186894,Fidelizar,Fidelizar
4452,1957,Graduation,Single,50388.0,0,1,2014-05-28,3,292,6,37,0,3,34,4,6,1,6,7,0,1,0,1,0,0,3,11,1,2014,583,False,338,0.5797598627787307,0.0177514792899408,0.1094674556213017,0.0,0.0088757396449704,0.863905325443787,MntWines,0.006861063464837,13,0.0222984562607204,0.4615384615384615,0.0769230769230769,0.4615384615384615,NumWebPurchases,0.3076923076923077,0.1005917159763313,0.042945175020646695,Manter,Fidelizar
8504,1973,Graduation,Married,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,2014,599,True,1221,2.038397328881469,0.0491400491400491,0.4651924651924652,0.09009009009009,0.1089271089271089,0.2866502866502866,MntMeatProducts,0.001669449081803,18,0.030050083472454,0.2777777777777778,0.3333333333333333,0.3888888888888889,NumStorePurchases,0.0555555555555555,0.1187551187551187,0.05922704103287544,Reconquistar,Reconquistar
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,3,11,0,2014,710,True,187,0.2633802816901408,0.0481283422459893,0.2085561497326203,0.0213903743315508,0.0,0.7219251336898396,MntWines,0.0014084507042253,9,0.0126760563380281,0.2222222222222222,0.2222222222222222,0.5555555555555556,NumStorePurchases,0.1111111111111111,0.0374331550802139,0.024187985053176077,Pouco potencial,Pouco potencial
8996,1957,PhD,Married,,2,1,2012-11-19,4,230,42,192,49,37,53,12,7,2,8,9,0,0,0,0,0,0,3,11,0,2012,1138,False,550,0.4833040421792619,0.0763636363636363,0.3490909090909091,0.0890909090909091,0.0672727272727272,0.4181818181818181,MntWines,0.0105448154657293,17,0.0149384885764499,0.4117647058823529,0.1176470588235294,0.4705882352941176,NumStorePurchases,0.7058823529411765,0.0963636363636363,0.028981194769126795,Manter,Fidelizar
9235,1957,Graduation,Single,,1,1,2014-05-27,45,7,0,8,2,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2014,584,True,17,0.0291095890410958,0.0,0.4705882352941176,0.1176470588235294,0.0,0.4117647058823529,MntMeatProducts,0.0017123287671232,3,0.0051369863013698,0.3333333333333333,0.0,0.6666666666666666,NumStorePurchases,0.3333333333333333,0.0588235294117647,0.008732876712328672,Fidelizar,Fidelizar
5798,1973,Master,Together,,0,0,2013-11-23,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,3,11,0,2013,769,True,967,1.257477243172952,0.0382626680455015,0.3712512926577042,0.1013443640124095,0.0289555325749741,0.4601861427094105,MntWines,0.0013003901170351,14,0.0182054616384915,0.1428571428571428,0.2857142857142857,0.5714285714285714,NumStorePurchases,0.0714285714285714,0.0186142709410548,0.03589129746059384,Reconquistar,Pouco potencial
11178,1972,Master,Single,42394.0,1,0,2014-03-23,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,649,True,28,0.0431432973805855,0.0714285714285714,0.3571428571428571,0.0,0.0357142857142857,0.5357142857142857,MntWines,0.0015408320493066,4,0.0061633281972265,0.25,0.0,0.75,NumStorePurchases,0.25,0.1428571428571428,0.010785824345146374,Pouco potencial,Pouco potencial
2230,1970,PhD,Married,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,0,0,0,3,11,0,2014,587,True,43,0.0732538330494037,0.0465116279069767,0.3255813953488372,0.0,0.0,0.627906976744186,MntWines,0.0051107325383304,7,0.0119250425894378,0.4285714285714285,0.1428571428571428,0.4285714285714285,NumWebPurchases,0.4285714285714285,0.0,0.02051107325383302,Pouco potencial,Pouco potencial
7516,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,589,False,36,0.0611205432937181,0.0833333333333333,0.3055555555555556,0.3333333333333333,0.1388888888888889,0.1388888888888889,MntFishProducts,0.0016977928692699,5,0.0084889643463497,0.4,0.0,0.6,NumStorePurchases,0.2,0.25,0.014907449583833629,Fidelizar,Fidelizar
7247,1960,Graduation,Widow,47916.0,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,3,11,0,2012,1135,True,531,0.4678414096916299,0.0,0.0489642184557438,0.0,0.0,0.9510357815442562,MntWines,0.0044052863436123,17,0.0149779735682819,0.4117647058823529,0.2352941176470588,0.3529411764705882,NumWebPurchases,0.2941176470588235,0.1412429378531073,0.029026656805685,Reconquistar,Pouco potencial
11100,1972,Graduation,Divorced,51813.0,1,1,2013-04-11,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,995,True,61,0.0613065326633165,0.0327868852459016,0.1147540983606557,0.0,0.0163934426229508,0.8360655737704918,MntWines,0.0020100502512562,5,0.0050251256281407,0.4,0.0,0.6,NumStorePurchases,0.4,0.0327868852459016,0.00928886858535099,Fidelizar,Fidelizar
4646,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,2013,761,True,755,0.9921156373193168,0.0344370860927152,0.5920529801324503,0.0993377483443708,0.0,0.2741721854304635,MntMeatProducts,0.0013140604467805,24,0.0315374507227332,0.2083333333333333,0.2916666666666667,0.5,NumStorePurchases,0.0416666666666666,0.295364238410596,0.06113164389130569,Manter,Manter
3037,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,2013,925,True,399,0.4313513513513513,0.1152882205513784,0.2305764411027568,0.162907268170426,0.1528822055137844,0.3383458646616541,MntWines,0.0021621621621621,14,0.0151351351351351,0.3571428571428571,0.1428571428571428,0.5,NumStorePurchases,0.1428571428571428,0.0275689223057644,0.029244159413650873,Manter,Fidelizar
1473,1960,2n Cycle,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,892,False,62,0.0695067264573991,0.0161290322580645,0.0806451612903225,0.032258064516129,0.0161290322580645,0.8548387096774194,MntWines,0.0022421524663677,5,0.0056053811659192,0.4,0.0,0.6,NumStorePurchases,0.4,0.1612903225806451,0.010374138277223607,Fidelizar,Fidelizar
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,642,True,50,0.0778816199376947,0.02,0.12,0.04,0.0,0.82,MntWines,0.0031152647975077,5,0.0077881619937694,0.4,0.0,0.6,NumStorePurchases,0.4,0.1,0.014160294534126192,Fidelizar,Fidelizar
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,2013,986,True,1058,1.0730223123732252,0.162570888468809,0.1729678638941398,0.1748582230623818,0.1247637051039697,0.3648393194706994,MntWines,0.0020283975659229,25,0.0253549695740365,0.36,0.2,0.44,NumStorePurchases,0.08,0.1049149338374291,0.04953934960171859,Reconquistar,Reconquistar
9370,1945,PhD,Married,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,2013,959,True,1039,1.0834202294056308,0.0779595765158806,0.2656400384985563,0.0769971126082771,0.0384985563041385,0.5409047160731473,MntWines,0.0010427528675703,15,0.0156412930135557,0.4,0.2,0.4,NumWebPurchases,0.0666666666666666,0.0779595765158806,0.030837387933746442,Reconquistar,Pouco potencial
8908,1959,Graduation,Married,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,2014,603,True,1059,1.756218905472637,0.0717658168083097,0.6515580736543909,0.0472143531633616,0.024551463644948,0.2049102927289896,MntMeatProducts,0.0016583747927031,19,0.0315091210613598,0.1578947368421052,0.5789473684210527,0.2631578947368421,NumCatalogPurchases,0.0526315789473684,0.0358829084041548,0.061907530990686514,Manter,Manter
8373,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,752,True,20,0.026595744680851,0.15,0.3,0.5,0.0,0.05,MntFishProducts,0.0013297872340425,4,0.0053191489361702,0.25,0.0,0.75,NumStorePurchases,0.25,0.45,0.008865248226950334,Pouco potencial,Pouco potencial
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,2013,829,False,180,0.2171290711700844,0.0055555555555555,0.1777777777777777,0.0111111111111111,0.0055555555555555,0.8,MntWines,0.0048250904704463,9,0.0108564535585042,0.4444444444444444,0.1111111111111111,0.4444444444444444,NumWebPurchases,0.4444444444444444,0.0388888888888888,0.02067895915905562,Fidelizar,Fidelizar
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,2013,1063,True,845,0.7949200376293509,0.1254437869822485,0.3207100591715976,0.0887573964497041,0.1159763313609467,0.3491124260355029,MntWines,0.0037629350893697,22,0.0206961429915333,0.2727272727272727,0.1818181818181818,0.5454545454545454,NumStorePurchases,0.1818181818181818,0.0769230769230769,0.040341962693992255,Reconquistar,Pouco potencial
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,2012,1108,False,118,0.1064981949458483,0.0254237288135593,0.2627118644067797,0.0338983050847457,0.0338983050847457,0.6440677966101694,MntWines,0.0018050541516245,7,0.0063176895306859,0.4285714285714285,0.1428571428571428,0.4285714285714285,NumWebPurchases,0.2857142857142857,0.2288135593220339,0.011927797833934982,Fidelizar,Fidelizar
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,2012,1120,False,807,0.7205357142857143,0.2403965303593556,0.1313506815365551,0.0384138785625774,0.0272614622057001,0.5625774473358116,MntWines,0.0008928571428571,13,0.0116071428571428,0.3846153846153846,0.3076923076923077,0.3076923076923077,NumWebPurchases,0.0769230769230769,0.0532837670384138,0.022846254355400587,Fidelizar,Fidelizar
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,2013,790,True,890,1.1265822784810129,0.1292134831460674,0.3280898876404494,0.0258426966292134,0.0393258426966292,0.4775280898876404,MntWines,0.0012658227848101,23,0.0291139240506329,0.2608695652173913,0.2608695652173913,0.4782608695652174,NumStorePurchases,0.0434782608695652,0.0887640449438202,0.05676099102971146,Manter,Manter
